og	file	panel_id	status	error	n_taxa_raw	n_taxa_metadata	n_ref	aln_len	n_sites_scanned	n_sites_biallelic	n_sites_pass	best_score
OG1389	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1389.fasta	P3_subregion_within_asia	ok		349	347	213	3051	3051	396	256	0.0988611293065905
OG139	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG139.fasta	P3_subregion_within_asia	ok		352	350	214	8181	8181	1028	620	0.198837099463067
OG1390	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1390.fasta	P3_subregion_within_asia	ok		351	349	214	3111	3111	176	97	0.147150877780259
OG1391	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1391.fasta	P3_subregion_within_asia	ok		351	349	214	4425	4425	369	255	0.169691189338906
OG1392	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1392.fasta	P3_subregion_within_asia	ok		352	350	215	3105	3105	350	182	0.110597747617673
OG1393	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1393.fasta	P3_subregion_within_asia	ok		352	350	214	3141	3141	715	446	0.0868259389839841
OG1394	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1394.fasta	P3_subregion_within_asia	ok		352	350	214	3159	3159	513	326	0.0902715426515251
OG1395	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1395.fasta	P3_subregion_within_asia	ok		351	349	214	3087	3087	261	164	0.115900231018549
OG1396	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1396.fasta	P3_subregion_within_asia	ok		350	348	213	3318	3318	300	192	0.0665884423584629
OG1397	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1397.fasta	P3_subregion_within_asia	ok		351	349	213	3387	3387	667	325	0.0854236098930012
OG1398	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1398.fasta	P3_subregion_within_asia	ok		349	347	213	3129	3129	277	175	0.117000180277628
OG1399	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1399.fasta	P3_subregion_within_asia	ok		351	349	214	3270	3270	206	156	0.0631907055823179
OG14	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG14.fasta	P3_subregion_within_asia	ok		352	350	214	15390	15390	1985	1279	0.198740815337877
OG140	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG140.fasta	P3_subregion_within_asia	ok		352	350	214	8007	8007	1224	817	0.254309798964313
OG1400	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1400.fasta	P3_subregion_within_asia	ok		352	350	214	3201	3201	667	399	0.103066727044508
OG1401	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1401.fasta	P3_subregion_within_asia	ok		351	349	214	3216	3216	747	500	0.0777942329471208
OG1402	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1402.fasta	P3_subregion_within_asia	ok		351	349	214	3687	3687	305	241	0.0340842475504564
OG1403	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1403.fasta	P3_subregion_within_asia	ok		353	351	215	3027	3027	387	216	0.078664402942841
OG1404	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1404.fasta	P3_subregion_within_asia	ok		350	348	214	3123	3123	338	219	0.147045922360114
OG1405	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1405.fasta	P3_subregion_within_asia	ok		352	350	214	3132	3132	204	125	0.0399507870699122
OG1406	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1406.fasta	P3_subregion_within_asia	ok		352	350	214	3360	3360	408	249	0.178039214979219
OG1407	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1407.fasta	P3_subregion_within_asia	ok		351	349	214	3255	3255	288	169	0.19986951752298
OG1408	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1408.fasta	P3_subregion_within_asia	ok		352	350	214	3105	3105	526	320	0.103944086225353
OG1409	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1409.fasta	P3_subregion_within_asia	ok		354	352	215	3123	3123	424	247	0.0639965171963431
OG141	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG141.fasta	P3_subregion_within_asia	ok		352	350	214	7851	7851	1066	620	0.091402176739966
OG1410	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1410.fasta	P3_subregion_within_asia	ok		352	350	214	3342	3342	829	513	0.0866549426859279
OG1411	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1411.fasta	P3_subregion_within_asia	ok		352	350	214	3264	3264	657	413	0.081021716288238
OG1412	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1412.fasta	P3_subregion_within_asia	ok		352	350	213	3180	3180	426	252	0.0866137761481187
OG1413	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1413.fasta	P3_subregion_within_asia	ok		350	348	213	2943	2943	325	193	0.117000180277628
OG1414	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1414.fasta	P3_subregion_within_asia	ok		351	349	213	3324	3324	602	372	0.0804648751383905
OG1415	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1415.fasta	P3_subregion_within_asia	ok		349	347	213	2925	2925	257	168	0.202001250781739
OG1416	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1416.fasta	P3_subregion_within_asia	ok		353	351	215	3204	3204	585	330	0.173428860680632
OG1417	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1417.fasta	P3_subregion_within_asia	ok		352	350	214	4902	4902	721	449	0.128699420905672
OG1418	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1418.fasta	P3_subregion_within_asia	ok		351	349	214	3483	3483	593	349	0.10480670292518
OG1419	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1419.fasta	P3_subregion_within_asia	ok		350	348	214	3174	3174	216	130	0.0536061910951002
OG142	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG142.fasta	P3_subregion_within_asia	ok		352	350	214	7422	7422	761	513	0.12708537526866
OG1420	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1420.fasta	P3_subregion_within_asia	ok		350	348	214	3021	3021	440	295	0.0847788294403009
OG1421	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1421.fasta	P3_subregion_within_asia	ok		350	348	213	2955	2955	333	214	0.254665605024497
OG1422	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1422.fasta	P3_subregion_within_asia	ok		349	347	213	3024	3024	159	95	0.0196022727272727
OG1423	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1423.fasta	P3_subregion_within_asia	ok		353	351	214	3036	3036	659	412	0.138039145668315
OG1424	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1424.fasta	P3_subregion_within_asia	ok		351	349	213	2979	2979	601	379	0.101061685867057
OG1425	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1425.fasta	P3_subregion_within_asia	ok		351	349	215	3168	3168	646	420	0.106473093338916
OG1426	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1426.fasta	P3_subregion_within_asia	ok		351	349	214	3360	3360	629	389	0.0825584671738518
OG1427	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1427.fasta	P3_subregion_within_asia	ok		351	349	213	3342	3342	712	445	0.264658652903475
OG1428	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1428.fasta	P3_subregion_within_asia	ok		353	351	214	4611	4611	778	461	0.118256000681273
OG1429	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1429.fasta	P3_subregion_within_asia	ok		350	348	213	3153	3153	559	349	0.0834529518961458
OG143	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG143.fasta	P3_subregion_within_asia	ok		350	348	213	8121	8121	1450	952	0.127981924709432
OG1430	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1430.fasta	P3_subregion_within_asia	ok		351	349	213	3114	3114	288	210	0.106593711996746
OG1431	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1431.fasta	P3_subregion_within_asia	ok		353	351	215	3270	3270	681	431	0.0987600975464076
OG1432	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1432.fasta	P3_subregion_within_asia	ok		353	351	215	3033	3033	454	311	0.0777942329471208
OG1433	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1433.fasta	P3_subregion_within_asia	ok		351	349	213	3468	3468	765	502	0.0746200850566935
OG1434	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1434.fasta	P3_subregion_within_asia	ok		352	350	215	2943	2943	414	259	0.0952006147878958
OG1435	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1435.fasta	P3_subregion_within_asia	ok		351	349	215	3024	3024	325	193	0.0927835051546392
OG1436	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1436.fasta	P3_subregion_within_asia	ok		354	352	215	3111	3111	738	433	0.13118265674146
OG1437	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1437.fasta	P3_subregion_within_asia	ok		350	348	213	3519	3519	253	170	0.0631907055823179
OG1438	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1438.fasta	P3_subregion_within_asia	ok		351	349	214	3057	3057	343	201	0.0581797219348953
OG1439	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1439.fasta	P3_subregion_within_asia	ok		352	350	213	3321	3321	524	324	0.0890111086643394
OG144	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG144.fasta	P3_subregion_within_asia	ok		352	350	214	7296	7296	807	526	0.0846304078485353
OG1440	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1440.fasta	P3_subregion_within_asia	ok		354	352	215	3321	3321	434	266	0.328244403712539
OG1441	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1441.fasta	P3_subregion_within_asia	ok		350	348	213	3102	3102	297	160	0.0928246024432578
OG1442	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1442.fasta	P3_subregion_within_asia	ok		352	350	213	3036	3036	716	443	0.111003755675124
OG1443	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1443.fasta	P3_subregion_within_asia	ok		350	348	214	3090	3090	179	122	0.0303681805966138
OG1444	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1444.fasta	P3_subregion_within_asia	ok		350	348	214	3207	3207	250	159	0.112017447512316
OG1445	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1445.fasta	P3_subregion_within_asia	ok		351	349	214	3336	3336	644	448	0.164347052671562
OG1446	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1446.fasta	P3_subregion_within_asia	ok		352	350	215	3345	3345	508	286	0.0754593078630377
OG1447	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1447.fasta	P3_subregion_within_asia	ok		351	349	214	3060	3060	553	382	0.139268597261255
OG1448	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1448.fasta	P3_subregion_within_asia	ok		351	349	214	2925	2925	402	276	0.117261163057102
OG1449	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1449.fasta	P3_subregion_within_asia	ok		351	349	214	2961	2961	441	280	0.0795059771099977
OG145	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG145.fasta	P3_subregion_within_asia	ok		352	350	214	7488	7488	1233	777	0.11469931855883
OG1450	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1450.fasta	P3_subregion_within_asia	ok		352	350	214	2994	2994	568	373	0.157655404595706
OG1451	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1451.fasta	P3_subregion_within_asia	ok		352	350	214	3063	3063	344	205	0.203526040772387
OG1452	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1452.fasta	P3_subregion_within_asia	ok		349	347	213	3111	3111	246	152	0.127567362035713
OG1453	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1453.fasta	P3_subregion_within_asia	ok		349	347	213	3096	3096	415	235	0.201695808976506
OG1454	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1454.fasta	P3_subregion_within_asia	ok		351	349	214	2949	2949	398	238	0.0793941697691723
OG1455	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1455.fasta	P3_subregion_within_asia	ok		350	348	213	3099	3099	291	202	0.183864113090925
OG1456	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1456.fasta	P3_subregion_within_asia	ok		352	350	215	3216	3216	643	385	0.0683462663431615
OG1457	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1457.fasta	P3_subregion_within_asia	ok		352	350	214	2988	2988	607	361	0.0839343820540705
OG1458	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1458.fasta	P3_subregion_within_asia	ok		351	349	213	4812	4812	750	440	0.19031552123885
OG1459	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1459.fasta	P3_subregion_within_asia	ok		352	350	214	3006	3006	322	190	0.112047925449301
OG146	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG146.fasta	P3_subregion_within_asia	ok		351	349	214	7512	7512	1391	882	0.11938076808574
OG1460	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1460.fasta	P3_subregion_within_asia	ok		351	349	214	3144	3144	560	370	0.0853750105123827
OG1461	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1461.fasta	P3_subregion_within_asia	ok		352	350	214	3042	3042	591	369	0.10755493957507
OG1462	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1462.fasta	P3_subregion_within_asia	ok		351	349	213	3081	3081	632	382	0.0902502605452492
OG1463	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1463.fasta	P3_subregion_within_asia	ok		351	349	213	3144	3144	527	273	0.0733873249710895
OG1464	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1464.fasta	P3_subregion_within_asia	ok		350	348	214	4533	4533	184	143	0.0555081127241674
OG1465	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1465.fasta	P3_subregion_within_asia	ok		351	349	214	4002	4002	491	330	0.1341366307121
OG1466	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1466.fasta	P3_subregion_within_asia	ok		353	351	215	3021	3021	364	216	0.117594111302668
OG1467	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1467.fasta	P3_subregion_within_asia	ok		350	348	213	2961	2961	325	187	0.13522896631668
OG1468	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1468.fasta	P3_subregion_within_asia	ok		349	347	213	2961	2961	379	216	0.11938076808574
OG1469	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1469.fasta	P3_subregion_within_asia	ok		351	349	213	3183	3183	538	336	0.334591047217054
OG147	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG147.fasta	P3_subregion_within_asia	ok		351	349	213	8925	8925	2184	1357	0.191367648517679
OG1470	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1470.fasta	P3_subregion_within_asia	ok		349	347	213	3105	3105	565	344	0.065384793381912
OG1471	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1471.fasta	P3_subregion_within_asia	ok		350	348	214	3039	3039	290	205	0.132558481683095
OG1472	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1472.fasta	P3_subregion_within_asia	ok		350	348	213	3075	3075	461	291	0.245680817361691
OG1473	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1473.fasta	P3_subregion_within_asia	ok		350	348	214	3054	3054	299	191	0.100173245177399
OG1474	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1474.fasta	P3_subregion_within_asia	ok		353	351	215	2922	2922	317	183	0.0558459422283356
OG1475	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1475.fasta	P3_subregion_within_asia	ok		351	349	214	3138	3138	605	392	0.140867569702845
OG1476	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1476.fasta	P3_subregion_within_asia	ok		351	349	213	3072	3072	337	177	0.106190691369182
OG1477	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1477.fasta	P3_subregion_within_asia	ok		353	351	215	3663	3663	945	576	0.174534762378773
OG1478	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1478.fasta	P3_subregion_within_asia	ok		351	349	214	3045	3045	384	217	0.0836159007286631
OG1479	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1479.fasta	P3_subregion_within_asia	ok		352	350	213	3510	3510	769	465	0.125947711648942
OG148	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG148.fasta	P3_subregion_within_asia	ok		352	350	214	7284	7284	1064	668	0.104817699776872
OG1480	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1480.fasta	P3_subregion_within_asia	ok		352	350	214	2961	2961	406	254	0.0890494351818123
OG1481	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1481.fasta	P3_subregion_within_asia	ok		351	349	215	3015	3015	408	262	0.0767245088197333
OG1482	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1482.fasta	P3_subregion_within_asia	ok		349	347	213	2967	2967	302	194	0.230320020663992
OG1483	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1483.fasta	P3_subregion_within_asia	ok		350	348	214	2916	2916	188	106	0.0482735216764232
OG1484	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1484.fasta	P3_subregion_within_asia	ok		351	349	213	2916	2916	423	275	0.0897821132270861
OG1485	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1485.fasta	P3_subregion_within_asia	ok		352	350	214	2925	2925	328	218	0.134943439970691
OG1486	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1486.fasta	P3_subregion_within_asia	ok		352	350	214	3006	3006	305	184	0.127716384852492
OG1487	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1487.fasta	P3_subregion_within_asia	ok		354	352	215	3240	3240	591	355	0.120563554396142
OG1488	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1488.fasta	P3_subregion_within_asia	ok		351	349	213	2973	2973	617	382	0.0759999307507199
OG1489	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1489.fasta	P3_subregion_within_asia	ok		350	348	214	3309	3309	572	380	0.241064909323581
OG149	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG149.fasta	P3_subregion_within_asia	ok		351	349	213	7359	7359	476	304	0.0854236098930012
OG1490	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1490.fasta	P3_subregion_within_asia	ok		352	350	214	2982	2982	463	276	0.0902041278714986
OG1491	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1491.fasta	P3_subregion_within_asia	ok		350	348	213	3153	3153	257	139	0.0434903625356621
OG1492	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1492.fasta	P3_subregion_within_asia	ok		352	350	214	3069	3069	635	392	0.215169494171399
OG1493	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1493.fasta	P3_subregion_within_asia	ok		352	350	214	3219	3219	717	448	0.0779514709599581
