og	file	panel_id	status	error	n_taxa_raw	n_taxa_metadata	n_ref	aln_len	n_sites_scanned	n_sites_biallelic	n_sites_pass	best_score
OG10861	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10861.fasta	P2_subregion_within_africa	ok		351	349	105	348	348	11	10	0.124121779859485
OG10862	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10862.fasta	P2_subregion_within_africa	ok		354	352	105	348	348	45	25	0.376770538243626
OG10863	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10863.fasta	P2_subregion_within_africa	ok		351	349	105	315	315	7	5	0.114322580645161
OG10864	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10864.fasta	P2_subregion_within_africa	ok		354	352	105	303	303	8	7	0.216284987277354
OG10865	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10865.fasta	P2_subregion_within_africa	ok		352	350	105	300	300	4	1	0.00237529691211401
OG10866	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10866.fasta	P2_subregion_within_africa	ok		350	348	104	315	315	16	13	0.268164575430406
OG10867	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10867.fasta	P2_subregion_within_africa	ok		353	351	105	996	996	284	272	0.28
OG10868	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10868.fasta	P2_subregion_within_africa	ok		351	349	105	303	303	4	3	0.0766924806395204
OG10869	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10869.fasta	P2_subregion_within_africa	ok		350	348	105	456	456	29	17	0.147699757869249
OG1087	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1087.fasta	P2_subregion_within_africa	ok		350	348	105	3528	3528	111	97	0.389830508474576
OG10871	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10871.fasta	P2_subregion_within_africa	ok		350	348	105	306	306	16	13	0.197568389057751
OG10873	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10873.fasta	P2_subregion_within_africa	ok		352	350	105	366	366	22	18	0.389830508474576
OG10874	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10874.fasta	P2_subregion_within_africa	ok		350	348	105	318	318	5	5	0.147699757869249
OG10875	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10875.fasta	P2_subregion_within_africa	ok		353	351	105	414	414	38	29	0.513513513513514
OG10877	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10877.fasta	P2_subregion_within_africa	ok		350	348	104	330	330	20	19	0.402843601895735
OG10878	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10878.fasta	P2_subregion_within_africa	ok		351	349	105	456	456	10	4	0.181818181818182
OG10879	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10879.fasta	P2_subregion_within_africa	ok		352	350	105	306	306	10	10	0.0935251798561151
OG1088	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1088.fasta	P2_subregion_within_africa	ok		351	349	105	3510	3510	138	109	0.513513513513514
OG10880	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10880.fasta	P2_subregion_within_africa	ok		351	349	105	399	399	42	41	0.293487957181088
OG10881	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10881.fasta	P2_subregion_within_africa	ok		354	352	105	1056	1056	9	5	0.0758676802565351
OG10884	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10884.fasta	P2_subregion_within_africa	ok		350	348	105	339	339	7	3	0.197568389057751
OG10886	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10886.fasta	P2_subregion_within_africa	ok		352	350	105	486	486	49	45	0.204454998494933
OG10887	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10887.fasta	P2_subregion_within_africa	ok		352	350	105	537	537	76	64	0.460674157303371
OG10889	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10889.fasta	P2_subregion_within_africa	ok		347	345	105	483	483	18	8	0.0245530393325387
OG1089	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1089.fasta	P2_subregion_within_africa	ok		349	347	105	3507	3507	81	61	0.28
OG10890	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10890.fasta	P2_subregion_within_africa	ok		350	348	105	360	360	4	4	0.033457249070632
OG10894	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10894.fasta	P2_subregion_within_africa	ok		352	350	105	471	471	52	48	0.687732342007435
OG10897	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10897.fasta	P2_subregion_within_africa	ok		350	348	104	318	318	13	11	0.513513513513514
OG109	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG109.fasta	P2_subregion_within_africa	ok		352	350	105	8949	8949	454	373	0.438202247191011
OG1090	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1090.fasta	P2_subregion_within_africa	ok		351	349	105	3573	3573	93	75	0.405214032829096
OG10900	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10900.fasta	P2_subregion_within_africa	ok		350	348	105	339	339	30	27	0.523219814241486
OG10902	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10902.fasta	P2_subregion_within_africa	ok		354	352	105	723	723	10	9	0.144218047102408
OG10907	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10907.fasta	P2_subregion_within_africa	ok		349	347	105	408	408	19	17	0.142857142857143
OG10908	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10908.fasta	P2_subregion_within_africa	ok		350	348	105	339	339	12	11	0.389830508474576
OG10909	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10909.fasta	P2_subregion_within_africa	ok		353	351	105	441	441	38	36	0.220253164556962
OG1091	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1091.fasta	P2_subregion_within_africa	ok		350	348	105	3540	3540	86	62	0.28
OG10910	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10910.fasta	P2_subregion_within_africa	ok		351	349	105	327	327	32	24	0.165006729475101
OG10911	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10911.fasta	P2_subregion_within_africa	ok		350	348	105	489	489	42	3	0.199073151864282
OG10912	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10912.fasta	P2_subregion_within_africa	ok		350	348	105	591	591	32	30	0.402843601895735
OG10913	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10913.fasta	P2_subregion_within_africa	ok		351	349	105	306	306	13	10	0.125313483918012
OG10915	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10915.fasta	P2_subregion_within_africa	no_snp_pass		350	348	105	435	435	0	0	
OG10917	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10917.fasta	P2_subregion_within_africa	ok		350	348	105	324	324	27	25	0.333333333333333
OG10918	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10918.fasta	P2_subregion_within_africa	ok		354	352	105	390	390	4	1	0
OG10919	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10919.fasta	P2_subregion_within_africa	ok		350	348	105	312	312	16	14	0.186524239934265
OG1092	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1092.fasta	P2_subregion_within_africa	ok		351	349	105	3291	3291	187	175	0.471471471471472
OG10920	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10920.fasta	P2_subregion_within_africa	ok		351	349	105	462	462	35	32	0.389830508474576
OG10921	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10921.fasta	P2_subregion_within_africa	ok		350	348	105	309	309	12	9	0.142857142857143
OG10922	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10922.fasta	P2_subregion_within_africa	no_snp_pass		349	347	105	309	309	2	0	
OG10924	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10924.fasta	P2_subregion_within_africa	ok		349	347	105	324	324	8	8	0.0676579925650558
OG10925	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10925.fasta	P2_subregion_within_africa	ok		352	350	105	303	303	7	6	0.144218047102408
OG10926	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10926.fasta	P2_subregion_within_africa	ok		350	348	105	333	333	6	6	0.0952018278750952
OG10927	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10927.fasta	P2_subregion_within_africa	ok		351	349	105	372	372	41	36	0.175672006516427
OG10928	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10928.fasta	P2_subregion_within_africa	ok		348	346	105	354	354	12	7	0.111941778185255
OG10929	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10929.fasta	P2_subregion_within_africa	ok		351	349	104	363	363	37	32	0.305254713196952
OG1093	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1093.fasta	P2_subregion_within_africa	ok		353	351	105	3483	3483	156	141	0.306514560192134
OG10930	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10930.fasta	P2_subregion_within_africa	ok		352	350	105	339	339	75	58	0.24084840332107
OG10931	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10931.fasta	P2_subregion_within_africa	ok		349	347	105	309	309	4	4	0.154523618895116
OG10932	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10932.fasta	P2_subregion_within_africa	ok		352	350	105	474	474	38	35	0.513513513513514
OG10933	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10933.fasta	P2_subregion_within_africa	ok		351	349	105	429	429	19	15	0.239760935723976
OG10934	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10934.fasta	P2_subregion_within_africa	ok		353	351	105	741	741	80	52	0.28
OG10936	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10936.fasta	P2_subregion_within_africa	ok		350	348	105	354	354	4	4	0.0564334085778781
OG10937	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10937.fasta	P2_subregion_within_africa	ok		352	350	105	498	498	15	13	0.653846153846154
OG10939	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10939.fasta	P2_subregion_within_africa	ok		349	347	105	357	357	2	1	0.0564334085778781
OG1094	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1094.fasta	P2_subregion_within_africa	ok		352	350	105	4533	4533	456	441	0.471471471471472
OG10940	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10940.fasta	P2_subregion_within_africa	ok		349	347	105	300	300	7	7	0.175527006884804
OG10941	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10941.fasta	P2_subregion_within_africa	ok		352	350	105	378	378	48	46	0.432624113475177
OG10942	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10942.fasta	P2_subregion_within_africa	ok		352	350	105	357	357	28	25	0.389830508474576
OG10944	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10944.fasta	P2_subregion_within_africa	ok		354	352	105	426	426	37	23	0.144218047102408
OG10945	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10945.fasta	P2_subregion_within_africa	ok		351	349	105	363	363	22	18	0.333333333333333
OG10946	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10946.fasta	P2_subregion_within_africa	ok		349	347	104	390	390	4	2	0.260921603830042
OG10948	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10948.fasta	P2_subregion_within_africa	ok		351	349	105	372	372	17	13	0.248554913294798
OG1095	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1095.fasta	P2_subregion_within_africa	ok		349	347	105	3948	3948	42	24	0.215951567327188
OG10954	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10954.fasta	P2_subregion_within_africa	ok		353	351	105	426	426	31	24	0.26797385620915
OG10955	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10955.fasta	P2_subregion_within_africa	ok		349	347	104	318	318	21	20	0.243769693497565
OG10957	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10957.fasta	P2_subregion_within_africa	ok		354	352	105	663	663	8	8	0.142857142857143
OG10958	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10958.fasta	P2_subregion_within_africa	ok		352	350	105	336	336	51	35	0.333333333333333
OG10959	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10959.fasta	P2_subregion_within_africa	ok		353	351	105	303	303	40	27	0.28
OG1096	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1096.fasta	P2_subregion_within_africa	ok		350	348	105	3534	3534	284	233	0.438202247191011
OG10961	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10961.fasta	P2_subregion_within_africa	ok		350	348	105	324	324	33	32	0.376770538243626
OG10962	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10962.fasta	P2_subregion_within_africa	ok		352	350	105	2451	2451	944	935	0.292225201072386
OG10963	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10963.fasta	P2_subregion_within_africa	ok		351	349	105	387	387	8	6	0.0659429030960997
OG10964	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10964.fasta	P2_subregion_within_africa	ok		349	347	105	375	375	4	2	0.255854293148309
OG10965	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10965.fasta	P2_subregion_within_africa	ok		351	349	105	354	354	1	1	0
OG10969	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10969.fasta	P2_subregion_within_africa	ok		353	351	105	303	303	8	7	0.217246389436518
OG1097	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1097.fasta	P2_subregion_within_africa	ok		353	351	105	3756	3756	236	201	0.653846153846154
OG10972	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10972.fasta	P2_subregion_within_africa	ok		350	348	105	399	399	57	44	0.420924574209246
OG10974	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10974.fasta	P2_subregion_within_africa	ok		350	348	105	315	315	24	24	0.208809590186786
OG10976	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10976.fasta	P2_subregion_within_africa	ok		353	351	105	327	327	21	18	0.333333333333333
OG1098	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1098.fasta	P2_subregion_within_africa	ok		350	348	105	4881	4881	44	33	0.208809590186786
OG10980	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10980.fasta	P2_subregion_within_africa	ok		349	347	105	411	411	18	13	0.543963680163069
OG10981	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10981.fasta	P2_subregion_within_africa	ok		348	346	104	420	420	38	35	0.333333333333333
OG10984	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10984.fasta	P2_subregion_within_africa	ok		352	350	105	312	312	34	30	0.513513513513514
OG10986	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10986.fasta	P2_subregion_within_africa	ok		354	352	105	351	351	32	31	0.389830508474576
OG10987	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10987.fasta	P2_subregion_within_africa	ok		353	351	105	303	303	37	27	0.513513513513514
OG10988	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10988.fasta	P2_subregion_within_africa	ok		349	347	105	324	324	16	8	0.0986076204356273
OG10989	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10989.fasta	P2_subregion_within_africa	ok		350	348	105	507	507	10	6	0.355828220858896
OG1099	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1099.fasta	P2_subregion_within_africa	ok		352	350	105	4104	4104	22	13	0.181141439205955
OG10990	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10990.fasta	P2_subregion_within_africa	ok		350	348	104	408	408	29	25	0.254385964912281
OG10992	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10992.fasta	P2_subregion_within_africa	ok		350	348	104	318	318	19	17	0.333333333333333
OG10995	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10995.fasta	P2_subregion_within_africa	ok		354	352	105	522	522	153	151	0.147699757869249
OG10999	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10999.fasta	P2_subregion_within_africa	ok		352	350	105	354	354	50	47	0.268164575430406
OG11	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11.fasta	P2_subregion_within_africa	ok		353	351	105	16071	16071	941	873	0.636363636363637
OG110	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG110.fasta	P2_subregion_within_africa	ok		351	349	105	8529	8529	265	239	0.414718081041076
OG1100	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1100.fasta	P2_subregion_within_africa	ok		352	350	105	3654	3654	58	47	0.197568389057751
OG11000	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11000.fasta	P2_subregion_within_africa	ok		354	352	105	1221	1221	580	561	0.328984011373152
OG11009	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11009.fasta	P2_subregion_within_africa	ok		352	350	105	330	330	7	5	0.147699757869249
OG1101	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1101.fasta	P2_subregion_within_africa	ok		351	349	105	3411	3411	39	34	0.28
OG11010	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11010.fasta	P2_subregion_within_africa	ok		349	347	105	408	408	31	31	0.268164575430406
OG11019	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11019.fasta	P2_subregion_within_africa	ok		352	350	105	465	465	31	27	0.18160112061464
OG1102	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1102.fasta	P2_subregion_within_africa	ok		352	350	105	3870	3870	187	154	0.513513513513514
OG11024	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11024.fasta	P2_subregion_within_africa	no_snp_pass		354	352	105	1149	1149	0	0	
OG11025	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11025.fasta	P2_subregion_within_africa	ok		351	349	105	342	342	7	2	0.004149377593361
OG11026	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11026.fasta	P2_subregion_within_africa	ok		350	348	105	306	306	26	22	0.273523636912853
OG11028	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11028.fasta	P2_subregion_within_africa	ok		354	352	105	1215	1215	16	13	0.268164575430406
OG11029	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11029.fasta	P2_subregion_within_africa	ok		354	352	105	1413	1413	6	5	0.333333333333333
OG1103	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1103.fasta	P2_subregion_within_africa	ok		352	350	105	3378	3378	147	134	0.405214032829096
OG11030	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11030.fasta	P2_subregion_within_africa	ok		354	352	105	336	336	57	42	0.228915662650602
OG11039	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG11039.fasta	P2_subregion_within_africa	ok		351	349	105	363	363	12	9	0.109540636042403
OG1104	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1104.fasta	P2_subregion_within_africa	ok		351	349	105	4293	4293	25	11	0.115839243498818
