og	file	panel_id	status	error	n_taxa_raw	n_taxa_metadata	n_ref	aln_len	n_sites_scanned	n_sites_biallelic	n_sites_pass	best_score
OG10479	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10479.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	528	528	89	50	0.162281491999438
OG1048	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1048.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	3507	3507	564	367	0.339628574299713
OG10480	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10480.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	387	387	76	54	0.225778965979506
OG10481	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10481.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	384	384	53	36	0.11973669557901
OG10482	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10482.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	417	417	69	45	0.0953026437298909
OG10483	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10483.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	375	375	57	36	0.132982596329231
OG10484	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10484.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	396	396	57	36	0.0693307945383772
OG10485	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10485.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	375	375	30	25	0.0827834578106495
OG10486	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10486.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	903	903	256	157	0.141678129298487
OG10487	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10487.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	480	480	182	116	0.321906597760501
OG10488	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10488.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	369	369	23	14	0.0637309362690637
OG10489	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10489.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	573	573	184	101	0.256428733579417
OG1049	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1049.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	3651	3651	450	262	0.190195766353653
OG10490	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10490.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	408	408	77	50	0.0600567237806002
OG10491	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10491.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	393	393	74	41	0.165540391393196
OG10492	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10492.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	393	393	102	63	0.185991377671667
OG10493	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10493.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	450	450	113	70	0.106706948640483
OG10494	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10494.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	360	360	32	19	0.0664971352602855
OG10495	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10495.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	441	441	105	57	0.545728958242089
OG10496	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10496.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	360	360	25	15	0.0504725136780275
OG10497	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10497.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	384	384	61	44	0.0385104754374978
OG10498	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10498.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	522	522	99	80	0.0711916197235449
OG10499	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10499.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	390	390	47	30	0.0980896934581932
OG105	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG105.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	15189	15189	3604	2145	0.328145236405583
OG1050	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1050.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	3720	3720	561	367	0.251752266608301
OG10500	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10500.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	5058	5058	1989	1880	0.222297756628144
OG10501	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10501.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	345	345	59	33	0.127896633671015
OG10502	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10502.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	537	537	83	54	0.0820109292064531
OG10503	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10503.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	546	546	95	56	0.165935209251886
OG10504	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10504.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	354	354	23	14	0.0264216884007212
OG10505	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10505.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	366	366	48	34	0.118315414392846
OG10506	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10506.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	852	852	80	59	0.0434872970989488
OG10507	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10507.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	555	555	48	38	0.0236047537863066
OG10508	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10508.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	447	447	123	85	0.0817597985391222
OG10509	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10509.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	381	381	106	66	0.202466367091637
OG1051	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1051.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	4167	4167	457	259	0.199113376565355
OG10510	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10510.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	426	426	76	49	0.218935385977253
OG10511	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10511.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	2670	2670	1056	1003	0.167069965914709
OG10512	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10512.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	348	348	35	26	0.0847044805666593
OG10513	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10513.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	417	417	57	31	0.106793456239993
OG10514	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10514.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	354	354	32	19	0.0402977925754834
OG10515	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10515.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	387	387	64	39	0.109091152194873
OG10516	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10516.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	342	342	54	40	0.101150535716592
OG10517	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10517.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	360	360	59	36	0.220183305165891
OG10518	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10518.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	381	381	19	10	0.0169636525321657
OG10519	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10519.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	384	384	42	24	0.0170462293740625
OG1052	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1052.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	3615	3615	705	475	0.322600266347068
OG10520	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10520.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	423	423	54	33	0.122384562819303
OG10521	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10521.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	435	435	141	96	0.190082990805293
OG10522	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10522.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	384	384	97	61	0.145820187112587
OG10523	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10523.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	453	453	48	25	0.0123642517982229
OG10524	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10524.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	480	480	99	66	0.174528301886792
OG10525	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10525.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	402	402	51	34	0.0271654136209353
OG10526	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10526.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	558	558	149	82	0.128177283029766
OG10527	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10527.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	402	402	59	40	0.287215926213734
OG10528	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10528.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	366	366	59	29	0.137299734362645
OG10529	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10529.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	357	357	21	14	0.0096345143623561
OG1053	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1053.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	3579	3579	503	357	0.180919241939503
OG10530	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10530.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	2301	2301	12	7	0.0339724119565314
OG10531	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10531.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	414	414	94	57	0.164157348292257
OG10532	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10532.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	441	441	95	73	0.0798738067304427
OG10533	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10533.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	375	375	20	15	0.0179433785721002
OG10534	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10534.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	432	432	32	17	0.11423423791747
OG10535	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10535.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	573	573	154	113	0.14246133077805
OG10536	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10536.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	453	453	117	66	0.378399091082563
OG10537	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10537.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	489	489	114	69	0.304347047541814
OG10538	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10538.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	342	342	30	21	0.236976967172662
OG10539	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10539.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	348	348	49	33	0.151886499870067
OG1054	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1054.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	3483	3483	714	455	0.416373570114336
OG10540	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10540.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	375	375	67	47	0.128843432007471
OG10541	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10541.fasta	P1_macroregion_africa_vs_asia	ok		352	350	318	435	435	120	79	0.15776589727887
OG10542	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10542.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	453	453	76	49	0.0656020902752098
OG10543	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10543.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	369	369	56	37	0.0869375273044998
OG10544	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10544.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	372	372	46	23	0.137892511087031
OG10545	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10545.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	423	423	78	48	0.0502193136771984
OG10546	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10546.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	498	498	121	79	0.183356924584453
OG10547	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10547.fasta	P1_macroregion_africa_vs_asia	ok		348	346	317	438	438	57	24	0.132709520950849
OG10548	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10548.fasta	P1_macroregion_africa_vs_asia	ok		349	347	317	582	582	59	40	0.0174714672454711
OG10549	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10549.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	351	351	19	12	0.0266834557481852
OG1055	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1055.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	3786	3786	524	316	0.241494548841286
OG10550	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10550.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	378	378	41	23	0.108096323769993
OG10551	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10551.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	411	411	113	67	0.117055770777155
OG10552	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10552.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	495	495	87	49	0.0796762911337469
OG10553	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10553.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	432	432	135	84	0.194247886903091
OG10554	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10554.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	561	561	62	38	0.0773024015309697
OG10555	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10555.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	405	405	72	50	0.206444691043706
OG10556	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10556.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	522	522	125	80	0.142780861340988
OG10557	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10557.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	354	354	28	20	0.123031077054066
OG10558	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10558.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	348	348	31	17	0.0121245023525154
OG10559	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10559.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	390	390	53	30	0.1941601538249
OG1056	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1056.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	3501	3501	370	245	0.256046703749308
OG10560	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10560.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	348	348	32	19	0.0411670230013435
OG10561	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10561.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	333	333	31	29	0.0793600294754346
OG10562	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10562.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	348	348	43	26	0.0785817746903279
OG10563	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10563.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	369	369	58	41	0.237171901459429
OG10564	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10564.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	402	402	27	21	0.0295585765877671
OG10565	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10565.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	351	351	17	11	0.126388260716619
OG10566	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10566.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	417	417	108	75	0.125936858819025
OG10567	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10567.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	342	342	17	10	0.234075675631993
OG10568	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10568.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	510	510	87	62	0.131622786288828
OG10569	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10569.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	480	480	128	96	0.430645139588431
OG1057	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1057.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	3717	3717	374	216	0.189067596445844
OG10570	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10570.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	558	558	114	65	0.0957212174680194
OG10571	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10571.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	366	366	21	15	0.0637309362690637
OG10572	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10572.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	543	543	27	14	0.0120660101502369
OG10573	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10573.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	498	498	31	21	0.0256960358866839
OG10574	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10574.fasta	P1_macroregion_africa_vs_asia	ok		351	349	320	345	345	29	17	0.114038511203762
OG10575	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10575.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	345	345	46	27	0.128725712717931
OG10576	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10576.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	561	561	37	19	0.0306853693948978
OG10577	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10577.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	384	384	97	66	0.217077624990129
OG10578	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10578.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	354	354	62	41	0.375535749332248
OG10579	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10579.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	492	492	101	66	0.100148489265938
OG1058	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1058.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	3555	3555	634	396	0.410679316324907
OG10580	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10580.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	438	438	28	17	0.00803451375644892
